rxcui,class_id,class_name,class_type,rela,rela_source
10600,D054537,Atrioventricular Block,DISEASE,ci_with,MEDRT
10600,N0000009756,Negative Chronotropy,PE,ci_pe,MEDRT
10600,N0000009756,Negative Chronotropy,PE,has_pe,MEDRT
10600,N0000009757,Negative Inotropy,PE,has_pe,MEDRT
10600,N0000009923,Adrenergic beta1-Antagonists,MOA,has_moa,MEDRT
10600,N0000009924,Adrenergic beta2-Antagonists,MOA,has_moa,MEDRT
10600,N0000009943,Decreased Intraocular Fluid Pressure,PE,has_pe,MEDRT
10600,N0000178477,Decreased Blood Pressure,PE,has_pe,MEDRT
10600,D000787,Angina Pectoris,DISEASE,may_treat,MEDRT
10600,D001249,Asthma,DISEASE,ci_with,MEDRT
10600,D001919,Bradycardia,DISEASE,ci_with,MEDRT
10600,D001986,Bronchial Spasm,DISEASE,ci_with,MEDRT
10600,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
10600,D005902,"Glaucoma, Open-Angle",DISEASE,may_treat,MEDRT
10600,D006331,Heart Diseases,DISEASE,may_prevent,MEDRT
10600,D006333,Heart Failure,DISEASE,ci_with,MEDRT
10600,D006333,Heart Failure,DISEASE,may_treat,MEDRT
10600,D006973,Hypertension,DISEASE,may_treat,MEDRT
10600,D007022,Hypotension,DISEASE,ci_with,MEDRT
10600,D009203,Myocardial Infarction,DISEASE,may_treat,MEDRT
10600,D011247,Pregnancy,DISEASE,ci_with,MEDRT
10600,D011654,Pulmonary Edema,DISEASE,ci_with,MEDRT
10600,D012770,"Shock, Cardiogenic",DISEASE,ci_with,MEDRT
10600,D012804,Sick Sinus Syndrome,DISEASE,ci_with,MEDRT
10600,D013999,Timolol,CHEM,has_ingredient,MEDRT
10600,D016535,Bronchial Hyperreactivity,DISEASE,ci_with,MEDRT
10600,D029424,"Pulmonary Disease, Chronic Obstructive",DISEASE,ci_with,MEDRT
10600,D054537,Atrioventricular Block,DISEASE,ci_with,MEDRT
10600,N0000000026,Hepatic Metabolism,PK,site_of_metabolism,MEDRT
10600,N0000009756,Negative Chronotropy,PE,ci_pe,MEDRT
10600,N0000009756,Negative Chronotropy,PE,has_pe,MEDRT
10600,N0000009757,Negative Inotropy,PE,has_pe,MEDRT
10600,N0000009923,Adrenergic beta1-Antagonists,MOA,has_moa,MEDRT
10600,N0000009924,Adrenergic beta2-Antagonists,MOA,has_moa,MEDRT
10600,N0000009943,Decreased Intraocular Fluid Pressure,PE,has_pe,MEDRT
10600,N0000178477,Decreased Blood Pressure,PE,has_pe,MEDRT
10600,D000787,Angina Pectoris,DISEASE,may_treat,MEDRT
10600,D001249,Asthma,DISEASE,ci_with,MEDRT
10600,D001919,Bradycardia,DISEASE,ci_with,MEDRT
10600,D001986,Bronchial Spasm,DISEASE,ci_with,MEDRT
10600,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
10600,D005902,"Glaucoma, Open-Angle",DISEASE,may_treat,MEDRT
10600,D006331,Heart Diseases,DISEASE,may_prevent,MEDRT
10600,D006333,Heart Failure,DISEASE,ci_with,MEDRT
10600,D006333,Heart Failure,DISEASE,may_treat,MEDRT
10600,D006973,Hypertension,DISEASE,may_treat,MEDRT
10600,D007022,Hypotension,DISEASE,ci_with,MEDRT
10600,D009203,Myocardial Infarction,DISEASE,may_treat,MEDRT
10600,D011247,Pregnancy,DISEASE,ci_with,MEDRT
10600,D011654,Pulmonary Edema,DISEASE,ci_with,MEDRT
10600,D012770,"Shock, Cardiogenic",DISEASE,ci_with,MEDRT
10600,D012804,Sick Sinus Syndrome,DISEASE,ci_with,MEDRT
10600,D013999,Timolol,CHEM,has_ingredient,MEDRT
10600,D016535,Bronchial Hyperreactivity,DISEASE,ci_with,MEDRT
10600,D029424,"Pulmonary Disease, Chronic Obstructive",DISEASE,ci_with,MEDRT
10600,D054537,Atrioventricular Block,DISEASE,ci_with,MEDRT
10600,N0000000026,Hepatic Metabolism,PK,site_of_metabolism,MEDRT
10600,N0000009756,Negative Chronotropy,PE,ci_pe,MEDRT
10600,N0000009756,Negative Chronotropy,PE,has_pe,MEDRT
10600,N0000009757,Negative Inotropy,PE,has_pe,MEDRT
10600,N0000009923,Adrenergic beta1-Antagonists,MOA,has_moa,MEDRT
10600,N0000009924,Adrenergic beta2-Antagonists,MOA,has_moa,MEDRT
10600,N0000009943,Decreased Intraocular Fluid Pressure,PE,has_pe,MEDRT
10600,N0000178477,Decreased Blood Pressure,PE,has_pe,MEDRT
10600,D000787,Angina Pectoris,DISEASE,may_treat,MEDRT
10600,D001249,Asthma,DISEASE,ci_with,MEDRT
10600,D001919,Bradycardia,DISEASE,ci_with,MEDRT
10600,D001986,Bronchial Spasm,DISEASE,ci_with,MEDRT
10600,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
10600,D005902,"Glaucoma, Open-Angle",DISEASE,may_treat,MEDRT
10600,D006331,Heart Diseases,DISEASE,may_prevent,MEDRT
10600,D006333,Heart Failure,DISEASE,ci_with,MEDRT
10600,D006333,Heart Failure,DISEASE,may_treat,MEDRT
10600,D006973,Hypertension,DISEASE,may_treat,MEDRT
10600,D007022,Hypotension,DISEASE,ci_with,MEDRT
10600,D009203,Myocardial Infarction,DISEASE,may_treat,MEDRT
10600,D011247,Pregnancy,DISEASE,ci_with,MEDRT
10600,D011654,Pulmonary Edema,DISEASE,ci_with,MEDRT
10600,D012770,"Shock, Cardiogenic",DISEASE,ci_with,MEDRT
10600,D012804,Sick Sinus Syndrome,DISEASE,ci_with,MEDRT
10600,D013999,Timolol,CHEM,has_ingredient,MEDRT
10600,D016535,Bronchial Hyperreactivity,DISEASE,ci_with,MEDRT
10600,D029424,"Pulmonary Disease, Chronic Obstructive",DISEASE,ci_with,MEDRT
10600,D054537,Atrioventricular Block,DISEASE,ci_with,MEDRT
10600,N0000000026,Hepatic Metabolism,PK,site_of_metabolism,MEDRT
10600,N0000009756,Negative Chronotropy,PE,ci_pe,MEDRT
10600,N0000009756,Negative Chronotropy,PE,has_pe,MEDRT
10600,N0000009757,Negative Inotropy,PE,has_pe,MEDRT
10600,N0000009923,Adrenergic beta1-Antagonists,MOA,has_moa,MEDRT
10600,N0000009924,Adrenergic beta2-Antagonists,MOA,has_moa,MEDRT
10600,N0000009943,Decreased Intraocular Fluid Pressure,PE,has_pe,MEDRT
10600,N0000178477,Decreased Blood Pressure,PE,has_pe,MEDRT
10600,D000787,Angina Pectoris,DISEASE,may_treat,MEDRT
10600,D001249,Asthma,DISEASE,ci_with,MEDRT
10600,D001919,Bradycardia,DISEASE,ci_with,MEDRT
10600,D001986,Bronchial Spasm,DISEASE,ci_with,MEDRT
10600,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
10600,D005902,"Glaucoma, Open-Angle",DISEASE,may_treat,MEDRT
10600,D006331,Heart Diseases,DISEASE,may_prevent,MEDRT
10600,D006333,Heart Failure,DISEASE,ci_with,MEDRT
10600,D006333,Heart Failure,DISEASE,may_treat,MEDRT
10600,D006973,Hypertension,DISEASE,may_treat,MEDRT
10600,D007022,Hypotension,DISEASE,ci_with,MEDRT
10600,D009203,Myocardial Infarction,DISEASE,may_treat,MEDRT
10600,D011247,Pregnancy,DISEASE,ci_with,MEDRT
10600,D011654,Pulmonary Edema,DISEASE,ci_with,MEDRT
10600,D012770,"Shock, Cardiogenic",DISEASE,ci_with,MEDRT
10600,D012804,Sick Sinus Syndrome,DISEASE,ci_with,MEDRT
10600,D016535,Bronchial Hyperreactivity,DISEASE,ci_with,MEDRT
10600,D029424,"Pulmonary Disease, Chronic Obstructive",DISEASE,ci_with,MEDRT
10600,D054537,Atrioventricular Block,DISEASE,ci_with,MEDRT
10600,N0000009756,Negative Chronotropy,PE,ci_pe,MEDRT
10600,N0000009756,Negative Chronotropy,PE,has_pe,MEDRT
10600,N0000009757,Negative Inotropy,PE,has_pe,MEDRT
10600,N0000009923,Adrenergic beta1-Antagonists,MOA,has_moa,MEDRT
10600,N0000009924,Adrenergic beta2-Antagonists,MOA,has_moa,MEDRT
10600,N0000009943,Decreased Intraocular Fluid Pressure,PE,has_pe,MEDRT
10600,N0000178477,Decreased Blood Pressure,PE,has_pe,MEDRT
10600,D000787,Angina Pectoris,DISEASE,may_treat,MEDRT
10600,D001249,Asthma,DISEASE,ci_with,MEDRT
10600,D001919,Bradycardia,DISEASE,ci_with,MEDRT
10600,D001986,Bronchial Spasm,DISEASE,ci_with,MEDRT
10600,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
10600,D005902,"Glaucoma, Open-Angle",DISEASE,may_treat,MEDRT
10600,D006331,Heart Diseases,DISEASE,may_prevent,MEDRT
10600,D006333,Heart Failure,DISEASE,ci_with,MEDRT
10600,D006333,Heart Failure,DISEASE,may_treat,MEDRT
10600,D006973,Hypertension,DISEASE,may_treat,MEDRT
10600,D007022,Hypotension,DISEASE,ci_with,MEDRT
10600,D009203,Myocardial Infarction,DISEASE,may_treat,MEDRT
10600,D011247,Pregnancy,DISEASE,ci_with,MEDRT
10600,D011654,Pulmonary Edema,DISEASE,ci_with,MEDRT
10600,D012770,"Shock, Cardiogenic",DISEASE,ci_with,MEDRT
10600,D012804,Sick Sinus Syndrome,DISEASE,ci_with,MEDRT
10600,D013999,Timolol,CHEM,has_ingredient,MEDRT
10600,D016535,Bronchial Hyperreactivity,DISEASE,ci_with,MEDRT
10600,D029424,"Pulmonary Disease, Chronic Obstructive",DISEASE,ci_with,MEDRT
10600,D054537,Atrioventricular Block,DISEASE,ci_with,MEDRT
10600,N0000000026,Hepatic Metabolism,PK,site_of_metabolism,MEDRT
10600,N0000009756,Negative Chronotropy,PE,ci_pe,MEDRT
10600,N0000009756,Negative Chronotropy,PE,has_pe,MEDRT
10600,N0000009757,Negative Inotropy,PE,has_pe,MEDRT
10600,N0000009923,Adrenergic beta1-Antagonists,MOA,has_moa,MEDRT
10600,N0000009924,Adrenergic beta2-Antagonists,MOA,has_moa,MEDRT
10600,N0000009943,Decreased Intraocular Fluid Pressure,PE,has_pe,MEDRT
10600,N0000178477,Decreased Blood Pressure,PE,has_pe,MEDRT
10600,D000787,Angina Pectoris,DISEASE,may_treat,MEDRT
10600,D001249,Asthma,DISEASE,ci_with,MEDRT
10600,D001919,Bradycardia,DISEASE,ci_with,MEDRT
10600,D001986,Bronchial Spasm,DISEASE,ci_with,MEDRT
10600,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
10600,D005902,"Glaucoma, Open-Angle",DISEASE,may_treat,MEDRT
10600,D006331,Heart Diseases,DISEASE,may_prevent,MEDRT
10600,D006333,Heart Failure,DISEASE,ci_with,MEDRT
10600,D006333,Heart Failure,DISEASE,may_treat,MEDRT
10600,D006973,Hypertension,DISEASE,may_treat,MEDRT
10600,D007022,Hypotension,DISEASE,ci_with,MEDRT
10600,D009203,Myocardial Infarction,DISEASE,may_treat,MEDRT
10600,D011247,Pregnancy,DISEASE,ci_with,MEDRT
10600,D011654,Pulmonary Edema,DISEASE,ci_with,MEDRT
10600,D012770,"Shock, Cardiogenic",DISEASE,ci_with,MEDRT
10600,D012804,Sick Sinus Syndrome,DISEASE,ci_with,MEDRT
10600,D013999,Timolol,CHEM,has_ingredient,MEDRT
10600,D016535,Bronchial Hyperreactivity,DISEASE,ci_with,MEDRT
10600,D029424,"Pulmonary Disease, Chronic Obstructive",DISEASE,ci_with,MEDRT
10600,D054537,Atrioventricular Block,DISEASE,ci_with,MEDRT
10600,N0000000026,Hepatic Metabolism,PK,site_of_metabolism,MEDRT
10600,N0000009756,Negative Chronotropy,PE,ci_pe,MEDRT
10600,N0000009756,Negative Chronotropy,PE,has_pe,MEDRT
10600,N0000009757,Negative Inotropy,PE,has_pe,MEDRT
10600,N0000009923,Adrenergic beta1-Antagonists,MOA,has_moa,MEDRT
10600,N0000009924,Adrenergic beta2-Antagonists,MOA,has_moa,MEDRT
10600,N0000009943,Decreased Intraocular Fluid Pressure,PE,has_pe,MEDRT
10600,N0000178477,Decreased Blood Pressure,PE,has_pe,MEDRT
2601723,D000098860,Tirzepatide,CHEM,has_ingredient,MEDRT
2601723,D003924,"Diabetes Mellitus, Type 2",DISEASE,may_treat,MEDRT
2601723,D013964,Thyroid Neoplasms,DISEASE,ci_with,MEDRT
2601723,D018276,"Carcinoma, Medullary",DISEASE,ci_with,MEDRT
2601723,D018813,Multiple Endocrine Neoplasia Type 2a,DISEASE,ci_with,MEDRT
2601723,N0000020057,Glucagon-like Peptide-1 (GLP-1) Receptor Interactions,MOA,has_moa,MEDRT
2601723,N0000020058,Glucagon-like Peptide-1 (GLP-1) Agonists,MOA,has_moa,MEDRT
10627,D001850,"Bone Diseases, Infectious",DISEASE,may_treat,MEDRT
10627,D002494,Central Nervous System Infections,DISEASE,may_treat,MEDRT
10627,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
10627,D011552,Pseudomonas Infections,DISEASE,may_treat,MEDRT
10627,D012141,Respiratory Tract Infections,DISEASE,may_treat,MEDRT
10627,D012874,"Skin Diseases, Infectious",DISEASE,may_treat,MEDRT
10627,D013203,Staphylococcal Infections,DISEASE,may_treat,MEDRT
10627,D014031,Tobramycin,CHEM,has_ingredient,MEDRT
10627,D014552,Urinary Tract Infections,DISEASE,may_treat,MEDRT
10627,D015818,"Eye Infections, Bacterial",DISEASE,may_treat,MEDRT
10627,D018805,Sepsis,DISEASE,may_treat,MEDRT
10627,D059413,Intraabdominal Infections,DISEASE,may_treat,MEDRT
10627,N0000000150,Protein Synthesis Inhibitors,MOA,has_moa,MEDRT
10627,N0000008334,Cell Membrane Alteration,PE,has_pe,MEDRT
10627,N0000008841,Decreased Protein Synthesis,PE,has_pe,MEDRT
10627,D001850,"Bone Diseases, Infectious",DISEASE,may_treat,MEDRT
10627,D002494,Central Nervous System Infections,DISEASE,may_treat,MEDRT
10627,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
10627,D011552,Pseudomonas Infections,DISEASE,may_treat,MEDRT
10627,D012141,Respiratory Tract Infections,DISEASE,may_treat,MEDRT
10627,D012874,"Skin Diseases, Infectious",DISEASE,may_treat,MEDRT
10627,D013203,Staphylococcal Infections,DISEASE,may_treat,MEDRT
10627,D014031,Tobramycin,CHEM,has_ingredient,MEDRT
10627,D014552,Urinary Tract Infections,DISEASE,may_treat,MEDRT
10627,D015818,"Eye Infections, Bacterial",DISEASE,may_treat,MEDRT
10627,D018805,Sepsis,DISEASE,may_treat,MEDRT
10627,D059413,Intraabdominal Infections,DISEASE,may_treat,MEDRT
10627,N0000000150,Protein Synthesis Inhibitors,MOA,has_moa,MEDRT
10627,N0000008334,Cell Membrane Alteration,PE,has_pe,MEDRT
10627,N0000008841,Decreased Protein Synthesis,PE,has_pe,MEDRT
38404,D000077236,Topiramate,CHEM,has_ingredient,MEDRT
38404,D001714,Bipolar Disorder,DISEASE,may_treat,MEDRT
38404,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
38404,D004828,"Epilepsies, Partial",DISEASE,may_treat,MEDRT
38404,D004830,"Epilepsy, Tonic-Clonic",DISEASE,may_treat,MEDRT
38404,D008881,Migraine Disorders,DISEASE,may_prevent,MEDRT
38404,D010146,Pain,DISEASE,may_treat,MEDRT
38404,D013036,"Spasms, Infantile",DISEASE,may_treat,MEDRT
38404,D065768,Lennox Gastaut Syndrome,DISEASE,may_treat,MEDRT
38404,N0000000180,Sodium Channel Interactions,MOA,has_moa,MEDRT
38404,N0000008648,Decreased Glutamate Activity,PE,has_pe,MEDRT
38404,N0000009325,Increased GABA Activity,PE,has_pe,MEDRT
38413,D000077786,Torsemide,CHEM,has_ingredient,MEDRT
38413,D001002,Anuria,DISEASE,ci_with,MEDRT
38413,D001201,Ascites,DISEASE,may_treat,MEDRT
38413,D003681,Dehydration,DISEASE,ci_with,MEDRT
38413,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
38413,D004487,Edema,DISEASE,may_treat,MEDRT
38413,D006333,Heart Failure,DISEASE,may_treat,MEDRT
38413,D006973,Hypertension,DISEASE,may_treat,MEDRT
38413,D007676,"Kidney Failure, Chronic",DISEASE,may_treat,MEDRT
38413,D008103,Liver Cirrhosis,DISEASE,may_treat,MEDRT
38413,D009404,Nephrotic Syndrome,DISEASE,may_treat,MEDRT
38413,D011654,Pulmonary Edema,DISEASE,may_treat,MEDRT
38413,D013449,Sulfonamides,CHEM,ci_chemclass,MEDRT
38413,D058186,Acute Kidney Injury,DISEASE,may_treat,MEDRT
38413,N0000000026,Hepatic Metabolism,PK,has_pk,MEDRT
38413,N0000000042,Renal Excretion,PK,has_pk,MEDRT
38413,N0000008669,Decreased Intravascular Volume,PE,has_pe,MEDRT
38413,N0000009381,Increased Loop of Henle Ca++ Excretion,PE,has_pe,MEDRT
38413,N0000009382,Increased Loop of Henle Cl- Excretion,PE,has_pe,MEDRT
38413,N0000009385,Increased Loop of Henle K+ Excretion,PE,has_pe,MEDRT
38413,N0000009386,Increased Loop of Henle Mg++ Excretion,PE,has_pe,MEDRT
38413,N0000009387,Increased Loop of Henle Na+ Excretion,PE,has_pe,MEDRT
38413,N0000178477,Decreased Blood Pressure,PE,has_pe,MEDRT
38413,N0000181006,Sodium Potassium Chloride Symporter Inhibitors,MOA,has_moa,MEDRT
283809,D000069557,Travoprost,CHEM,has_ingredient,MEDRT
283809,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
283809,D005902,"Glaucoma, Open-Angle",DISEASE,may_treat,MEDRT
283809,D011247,Pregnancy,DISEASE,ci_with,MEDRT
283809,N0000000106,Prostaglandin Receptor Agonists,MOA,has_moa,MEDRT
283809,N0000009943,Decreased Intraocular Fluid Pressure,PE,has_pe,MEDRT
10737,D000069349,Linezolid,CHEM,ci_chemclass,MEDRT
10737,D003866,Depressive Disorder,DISEASE,may_treat,MEDRT
10737,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
10737,D007319,Sleep Initiation and Maintenance Disorders,DISEASE,may_treat,MEDRT
10737,D008751,Methylene Blue,CHEM,ci_chemclass,MEDRT
10737,D014196,Trazodone,CHEM,has_ingredient,MEDRT
10737,N0000000090,Serotonin 5HT-3 Antagonists,MOA,has_moa,MEDRT
10737,N0000000109,Serotonin Uptake Inhibitors,MOA,has_moa,MEDRT
10737,N0000000184,Monoamine Oxidase Inhibitors,MOA,ci_moa,MEDRT
10737,N0000000190,Histamine H1 Receptor Antagonists,MOA,has_moa,MEDRT
10737,N0000009198,Increased Central Nervous System Serotonin Activity,PE,has_pe,MEDRT
10737,N0000009919,Adrenergic alpha1-Antagonists,MOA,has_moa,MEDRT
10737,D000069349,Linezolid,CHEM,ci_chemclass,MEDRT
10737,D003866,Depressive Disorder,DISEASE,may_treat,MEDRT
10737,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
10737,D007319,Sleep Initiation and Maintenance Disorders,DISEASE,may_treat,MEDRT
10737,D008751,Methylene Blue,CHEM,ci_chemclass,MEDRT
10737,D014196,Trazodone,CHEM,has_ingredient,MEDRT
10737,N0000000090,Serotonin 5HT-3 Antagonists,MOA,has_moa,MEDRT
10737,N0000000109,Serotonin Uptake Inhibitors,MOA,has_moa,MEDRT
10737,N0000000184,Monoamine Oxidase Inhibitors,MOA,ci_moa,MEDRT
10737,N0000000190,Histamine H1 Receptor Antagonists,MOA,has_moa,MEDRT
10737,N0000009198,Increased Central Nervous System Serotonin Activity,PE,has_pe,MEDRT
10737,N0000009919,Adrenergic alpha1-Antagonists,MOA,has_moa,MEDRT
343048,D006967,Hypersensitivity,DISEASE,ci_with,MEDRT
343048,D006976,"Hypertension, Pulmonary",DISEASE,may_treat,MEDRT
343048,D008107,Liver Diseases,DISEASE,ci_with,MEDRT
343048,D011464,Epoprostenol,CHEM,has_ingredient,MEDRT
343048,N0000000106,Prostaglandin Receptor Agonists,MOA,has_moa,MEDRT
343048,N0000008832,Decreased Platelet Aggregation,PE,has_pe,MEDRT
343048,N0000009816,Pulmonary Arterial Vasodilation,PE,has_pe,MEDRT
343048,N0000009940,Systemic Arterial Vasodilation,PE,has_pe,MEDRT
343048,N0000178477,Decreased Blood Pressure,PE,has_pe,MEDRT
343048,D006967,Hypersensitivity,DISEASE,ci_with,MEDRT
343048,D006976,"Hypertension, Pulmonary",DISEASE,may_treat,MEDRT
343048,D008107,Liver Diseases,DISEASE,ci_with,MEDRT
343048,D011464,Epoprostenol,CHEM,has_ingredient,MEDRT
343048,N0000000106,Prostaglandin Receptor Agonists,MOA,has_moa,MEDRT
343048,N0000008832,Decreased Platelet Aggregation,PE,has_pe,MEDRT
343048,N0000009816,Pulmonary Arterial Vasodilation,PE,has_pe,MEDRT
343048,N0000009940,Systemic Arterial Vasodilation,PE,has_pe,MEDRT
343048,N0000178477,Decreased Blood Pressure,PE,has_pe,MEDRT
343048,D006967,Hypersensitivity,DISEASE,ci_with,MEDRT
343048,D006976,"Hypertension, Pulmonary",DISEASE,may_treat,MEDRT
343048,D008107,Liver Diseases,DISEASE,ci_with,MEDRT
343048,D011464,Epoprostenol,CHEM,has_ingredient,MEDRT
343048,N0000000106,Prostaglandin Receptor Agonists,MOA,has_moa,MEDRT
343048,N0000008832,Decreased Platelet Aggregation,PE,has_pe,MEDRT
343048,N0000009816,Pulmonary Arterial Vasodilation,PE,has_pe,MEDRT
343048,N0000009940,Systemic Arterial Vasodilation,PE,has_pe,MEDRT
343048,N0000178477,Decreased Blood Pressure,PE,has_pe,MEDRT
10767,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
10767,D007319,Sleep Initiation and Maintenance Disorders,DISEASE,may_treat,MEDRT
10767,D007654,Ketoconazole,CHEM,ci_chemclass,MEDRT
10767,D010879,Piperazines,CHEM,ci_chemclass,MEDRT
10767,D011247,Pregnancy,DISEASE,ci_with,MEDRT
10767,D014229,Triazolam,CHEM,has_ingredient,MEDRT
10767,D014230,Triazoles,CHEM,ci_chemclass,MEDRT
10767,D017964,Itraconazole,CHEM,ci_chemclass,MEDRT
10767,N0000000118,GABA A Modulators,MOA,has_moa,MEDRT
10767,N0000009188,Increased Central Nervous System GABA Activity,PE,has_pe,MEDRT
275891,D000077562,Valganciclovir,CHEM,has_ingredient,MEDRT
275891,D000740,Anemia,DISEASE,ci_with,MEDRT
275891,D003586,Cytomegalovirus Infections,DISEASE,may_prevent,MEDRT
275891,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
275891,D009503,Neutropenia,DISEASE,ci_with,MEDRT
275891,D011247,Pregnancy,DISEASE,ci_with,MEDRT
275891,D013921,Thrombocytopenia,DISEASE,ci_with,MEDRT
275891,D017088,AIDS-Related Opportunistic Infections,DISEASE,may_treat,MEDRT
275891,D017726,Cytomegalovirus Retinitis,DISEASE,may_treat,MEDRT
275891,N0000000233,Nucleic Acid Synthesis Inhibitors,MOA,has_moa,MEDRT
275891,N0000008576,Decreased DNA Integrity,PE,has_pe,MEDRT
275891,N0000008577,Decreased DNA Replication,PE,has_pe,MEDRT
275891,D000077562,Valganciclovir,CHEM,has_ingredient,MEDRT
275891,D000740,Anemia,DISEASE,ci_with,MEDRT
275891,D003586,Cytomegalovirus Infections,DISEASE,may_prevent,MEDRT
275891,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
275891,D009503,Neutropenia,DISEASE,ci_with,MEDRT
275891,D011247,Pregnancy,DISEASE,ci_with,MEDRT
275891,D013921,Thrombocytopenia,DISEASE,ci_with,MEDRT
275891,D017088,AIDS-Related Opportunistic Infections,DISEASE,may_treat,MEDRT
275891,D017726,Cytomegalovirus Retinitis,DISEASE,may_treat,MEDRT
275891,N0000000233,Nucleic Acid Synthesis Inhibitors,MOA,has_moa,MEDRT
275891,N0000008576,Decreased DNA Integrity,PE,has_pe,MEDRT
275891,N0000008577,Decreased DNA Replication,PE,has_pe,MEDRT
69749,D000068756,Valsartan,CHEM,has_ingredient,MEDRT
69749,D003928,Diabetic Nephropathies,DISEASE,may_treat,MEDRT
69749,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
69749,D006333,Heart Failure,DISEASE,may_treat,MEDRT
69749,D006929,Hyperaldosteronism,DISEASE,ci_with,MEDRT
69749,D006973,Hypertension,DISEASE,may_treat,MEDRT
69749,D007022,Hypotension,DISEASE,ci_with,MEDRT
69749,D011247,Pregnancy,DISEASE,ci_with,MEDRT
69749,D018487,"Ventricular Dysfunction, Left",DISEASE,may_treat,MEDRT
69749,N0000000070,Angiotensin 2 Receptor Antagonists,MOA,has_moa,MEDRT
69749,N0000008669,Decreased Intravascular Volume,PE,has_pe,MEDRT
69749,N0000008731,Decreased Mineralocorticoid Secretion,PE,has_pe,MEDRT
69749,N0000008859,Decreased Renal K+ Excretion,PE,has_pe,MEDRT
69749,N0000009553,Increased Renal Na+ Excretion,PE,has_pe,MEDRT
69749,N0000009825,Renal Arterial Vasoconstriction,PE,ci_pe,MEDRT
69749,N0000009826,Renal Arterial Vasodilation,PE,has_pe,MEDRT
69749,N0000178477,Decreased Blood Pressure,PE,has_pe,MEDRT
69749,D000068756,Valsartan,CHEM,has_ingredient,MEDRT
69749,D003928,Diabetic Nephropathies,DISEASE,may_treat,MEDRT
69749,D004342,Drug Hypersensitivity,DISEASE,ci_with,MEDRT
69749,D006333,Heart Failure,DISEASE,may_treat,MEDRT
69749,D006929,Hyperaldosteronism,DISEASE,ci_with,MEDRT
69749,D006973,Hypertension,DISEASE,may_treat,MEDRT
69749,D007022,Hypotension,DISEASE,ci_with,MEDRT
69749,D011247,Pregnancy,DISEASE,ci_with,MEDRT
69749,D018487,"Ventricular Dysfunction, Left",DISEASE,may_treat,MEDRT
69749,N0000000070,Angiotensin 2 Receptor Antagonists,MOA,has_moa,MEDRT
69749,N0000008669,Decreased Intravascular Volume,PE,has_pe,MEDRT
69749,N0000008731,Decreased Mineralocorticoid Secretion,PE,has_pe,MEDRT
69749,N0000008859,Decreased Renal K+ Excretion,PE,has_pe,MEDRT
69749,N0000009553,Increased Renal Na+ Excretion,PE,has_pe,MEDRT
69749,N0000009825,Renal Arterial Vasoconstriction,PE,ci_pe,MEDRT
69749,N0000009826,Renal Arterial Vasodilation,PE,has_pe,MEDRT
69749,N0000178477,Decreased Blood Pressure,PE,has_pe,MEDRT
39786,D000069470,Venlafaxine Hydrochloride,CHEM,has_ingredient,MEDRT
39786,D001289,Attention Deficit Disorder with Hyperactivity,DISEASE,may_treat,MEDRT
39786,D001321,Autistic Disorder,DISEASE,may_treat,MEDRT
39786,D003866,Depressive Disorder,DISEASE,may_treat,MEDRT
